maybe you've thought about them , too .	也許你認為 ,
this isn't to say we give up our wildest , biggest dreams .	這不是我們說 , 我們要給我們最大的夢想 。
the treatment that tony was to receive was three and a half months long .	結果是 , 只有三個月 , 只有三個月 。
it also happens to be male and , in theory immortal .	同時 , 同時 , 我也發生了 。
symmetry , it turns out , is also an indicator of health .	結果 , 結果發現 , 它也是一個健康 。
it's like the opposite of antibacterial soap .	如今 , 基本上 , 基本上 。
it doesn't bother the taxpayer necessarily .	它不僅僅僅是平等的 。
this is a phenomenon known as the conjunction fallacy .	這是一篇文文文 , 稱為 「 無論 」 。
but frankly , the content's identical on my phone .	但 , 嗯 , 我真的在手機上 。
there’s nothing intrinsically sweet about honey .	沒錯 , 沒錯 。
but she didn't say , " monique , what's wrong with you ? "	但她沒有說: 「 喔 , 你有錯 ? 」
that might seem rather simplistic , but it's actually quite profound .	看起來不像這樣 , 但事實上 , 其實是非常大的 。
and there's video analytics that are tracking our movements .	影片中 , 我們有一條電視 。
and since i'm an artist , i've been making work for over 20 years .	我從藝術家 , 我一直在20年 。
i watched them for about an hour , and after that i was smiling .	我看著他們 , 去年後 , 我發現了 。
using rubble from destroyed homes to create new homes .	我們從家家裡從家裡創造新的家 。
if they didn't like each other , we could all get trampled to death .	如果他們不喜歡彼此 , 我們都能得到死亡 。
i'll give you a small example that you'll understand very easily .	我給各位一個小例子 。
and i must say that i thought that step might just be plain impossible .	我必須說 , 我認為 , 我可能是不可能的 。
there wouldn't be any left over to power a car or charge a phone .	左邊有任何手機或手機或手機 。
we're going to take the sample , mount it on paperfuge .	我們要把紙放在紙上 , 基本上 。
but darwin doesn't only explain the evolution of a single idea .	爸爸沒有解釋 , 只有一個想法 。
she was not raising her , her grandmother was raising her .	她不見她 , 她 , 她的祖父是她 。
what happens when you have a star that's right on the edge of that mass ?	當你有星期的星期發生什麼 ?
but what was it about this space that made it special and drew people to it ?	但這個空間的空間 , 它會創造了人們 ?
however , predicting the next potential epidemic is a major challenge .	然而 , 接下來 , 接下來 , 未來是最大的挑戰 。
the norm of politeness was blocking their progress .	不論他們在監獄上 , 把他們放棄他們 。
so i kind of switched . i went to mit , finished .	所以 , 我走了 。 我去去了 。
they told his parents that they predicted that he was going to be a star .	他們告訴他父母的父母 , 他們會被告知 。
mystery is a lot more complicated by its very definition .	我的祖父是很多非常複雜的 。
if 10 seconds goes by and they haven't made a deal , they get nothing .	如果第二次 , 他們會做 , 他們沒有做法 。
is that going to make that diagnosis any less terrifying ?	這樣要做法 , 任何人會變得更少 ?
so i'm a woman with chronic schizophrenia .	所以 , 我有一位女士 。
those side effects accumulate and eventually cause pathology .	這些結果會造成一種有效的影響 。
and the darker the color in this , the larger the consequences .	黑色的藍色 , 大量大量大量 。
coastal economies often rely on fishing and tourism .	農業通常常常常常在魚上 。
the combination of that produces something that is actually , you got this thing wrong .	結果 , 基因組成了 , 實際上是錯的 。
they loved it . the families and the patients , they loved it .	他們愛滋病
now it's the russians leading the drug war and not us .	現在 , 領導者的領導者 , 不是我們 。
the first is the population that studied in a lecturebased classroom .	首先 , 美國人民民主義者 。
this is a key selling point to republicans and business leaders .	這是一個基本的關鍵點 , 為了領導者 。
so germany will run into a major talent shortage very quickly .	所以 , 克里斯會開始 , 很快 。
i want to live in a good country , and i so , so hope that you do too .	我想要住在一個國家 , 我希望 , 我希望你們 , 希望你也能做 。
you could call it the cocacola approach if you like it was exactly the same thing .	你可以稱它為 「 如同事 」 一樣 。
it was when i was on holiday last early autumn in france .	當時我早早早早早早早早上 。
antoinette told me , " everyone is so proud of it . "	對我來說 , 我告訴我: 「 每個人都有機會 。 」
here's another pet one of mine: you have a printer .	這裡 , 另一個例子:你有一名字 。
they decided to take a blockbyblockbyblock strategy .	他們決定要把車車放放放 。
instead of decisions going up and down the organization , we want the team to decide .	除了決定決定決定決定 , 我們想要決定團隊 。
this shows the sound being played at that burst frequency .	這個聲音顯示 , 聽起來的聲音 。
the stronger motivator , the much stronger motivator , is fear .	強烈的強調 , 更強的恐懼是恐懼 。
okay , so you ask what a sustainable restaurant looks like .	好吧 , 你問的是 , 像海灘 。
in my opinion , ceo reports to consumer .	我的同事 , 報告 , 給予予權力 。
a yellow sign ? that's exactly what they'll be expecting .	假設嗎 ? 這樣 ?
and even further , we should look at the banality of goodness .	即使我們要看 , 我們應該看好好 。
so some people , before the medicine came along , had no treatment at all .	有些人 , 在醫院之後 , 我沒有治療 。
how do we know if he or she has sustained a concussion ?	我們知道 , 如果他是否有限制 ?
my foot goes down its throat . it spits me out .	我下下降 。
well , the first feature is , it's real and irreducible .	首先 , 首先 , 我真的很興奮 。
we got in a conversation with some other people in the class , and it went on and on .	我們有一些人談論 , 有些人在談話 。
so i can be back at ted again to share with you that i have changed my ways .	我可以回到各位分享 , 我可以改變我的改變 。
most of them would be intellectual and academic failures .	大部分人會被視覺和情緒 。
well , the evidence is , unfortunately , ample .	嗯 , 證據是不幸的 。
trauma of indigenous peoples has trickled through the generations .	大量的基因組成了數代代代代 。
many doctors , health professionals , may think i did nothing wrong .	許多醫生 , 醫生 , 醫生 , 我覺得不錯 。
and finally , we need to change our food system , what to eat and how to produce it .	最後我們需要改變食物、食物、食物、食物、食物 。
i hoped that my reality would change and someone would see that i had come back to life .	我希望我能改變我的現實 , 我會改變我的生活 。
so , basically in 2002 there were 1 , 200 dancing bears .	基本上 , 基本上 , 在2008年 。
