maybe you've thought about them , too .	也許你也想過他們 , 也是 。
it suggests how government could work better not more like a private company , as many people think it should .	它建議政府如何運作得更好 , 不像私人公司的私人公司 , 很多人認為這應該應該是這樣 。
it still needs improvement , but at least it sounds like me and not like hal 9000 .	它仍然需要改善 , 但至少聽起來像我一樣 , 不像海豚一樣 。
laptops are a luxury ; it's like giving them ipods . no .	拉丁是奢侈的 , 像是給他們負責責 。
since then , laser cooling has been improved to reach even lower temperatures .	從那時開始 , 雷射冷卻已經改善到較低的溫度 。
and because you're burning that 99 percent , you have greatly improved cost profile .	因為你在燒掉99% , 你有很大的改善成本 。
we've used up the easy wins from economic growth , and now we're moving on to harder problems .	我們已經用經濟成長的很簡單的贏家 , 現在我們正在進行更困難的問題 。
and the second thing they say , which took us a longer time to understand , is they say they want dignity .	第二件事 , 他們說 , 我們花了更長的時間去了解 , 是說他們想要尊嚴 。
there is a related role called query proofreading , or pageok'ing .	有個叫做 「 皇后抗議 」 的角色 , 或是頁面 。
this is a refrigerator factory , churning out airplanes for world war ii .	這是一個更富裕的工廠 , 為世界暖化的飛機 。
you see " terrorism " kind of appears as " communism " is going away .	你看到 「 恐怖主義 」 有點像 「 溝通主義 」 一樣 。
and he said , for the first time in his life he'd thought about the inevitable , and about god .	他說 , 他第一次在他人生中第一次想過他無法避免 , 神論是神 。
i mean , you have patients that actually suffer pains , and you try to get an objective science of that .	我的意思是 , 你的患者其實是痛苦痛苦的痛苦 , 你試圖讓這一點的物體科學 。
for me , going blind was a profound blessing , because blindness gave me vision .	對我來說 , 伊斯蘭是一場無聊的 , 因為盲目給了我視覺的視覺 。
so the soil carbon bank in these polar environments built up over hundreds of thousands of years .	所以 , 土壤銀行在這些太陽能環境中建造了超過幾千年 。
we mix some local biomass available around , which can help soil become more porous .	我們把一些地方生物物體包含在周圍 , 可以協助土壤變得更有價值 。
some of these people i knew personally , or they knew of me , but many more , they were anonymous .	有些人 , 我認識個人 , 或是他們認識我 , 但很多人 , 他們是匿名的 。
i remember being very nervous about coming out to her after all , she was a southern baptist .	我還記得在她後面非常緊張 , 她是南極的戰士 。
he suspected an outbreak that concentrated would probably involve a single point source .	他說 , 近期的收入可能會涉及一個單一的資源 。
and so this actually violates asimov's law that the robot has to protect its own existence .	所以 , 這真的是受害者的法則 , 機器人必須保護它自己的存在 。
am: and this poses a problem for me , because it means i'm walking like that all night long .	愛鸚斯坦:這對我來說是個問題 , 因為這意味著我走得很久 。
that was france before the revolution and the mobs with the pitchforks .	在革命之前 , 摩托車和摩托車在革命之前 。
it is basically momentum to energy where the fourvector is constant that's what it is .	基本上 , 四個發明者在哪裡 , 它是保守的 。
here are the numbers one to 12 as i see them every number with its own shape and character .	這是我所見的第二個數字 , 每個數字都有自己的形狀和角色 。
the moment they eat the aptly named fruit of knowledge , that's when they discover themselves .	當他們發現自己時 , 他們吃了知識的名字 , 那時他們發現自己 。
but these days , with climate change and antivaxxing , those subjects are not safe either .	但這些日子 , 氣候變遷和抗生素 , 這些主題並不安全 。
it's not really that foreign of a concept , actually ; it happens on the earth every day .	其實 , 這不是一個概念的源頭 , 而是每天發生在地球上 。
however , it was a great opportunity to work in a real lab so i could finally start my project .	然而 , 這是個很棒的機會 , 為了真正的實驗室工作 , 所以我終於可以開始我的計畫 。
there'll be a satellite called tess that will discover planets outside of our solar system .	這裡有個衛星叫做 「 太陽系 」 , 會在太陽系外發現行星 。
but here's the amazing thing , it didn't just get used for papers that they handed out to people .	但 , 很棒的是 , 這不僅是他們把紙張拿出去的人 。
but what do the students in kuwait say ? they said it's us and this is dangerous .	但 , 凱特說什麼 ? 他們說: 「 我們和我們一樣 , 這是很危險的 。
like , we have to get a great deal of money so we can travel to exotic places so we can be happy .	例如 , 我們必須花一件很棒的錢 , 所以我們能去探險的地方 , 這樣我們就可以快樂的地方 。
this is people expanding debt , drawing down their savings , just to stay in the game .	這是人們擴張的辯論 , 畫下他們的節目 , 只是留在遊戲中 。
you have to be generous , and your hearts must be generous , your mind must be generous .	你必須是慷慨的 , 你的心臟必須是慷慨的 , 你的腦袋一定是慷慨的 。
and you can see from these images , the site is so raw and almost archaeological .	你可以從這些圖像看得到 , 網站很稀少 , 且幾乎是科技 。
but in fact , there are many more words in the english language with r in the third than the first place .	但事實上 , 在英語語言中有更多的語言 , 比第一個地方的第一個地方 。
i learned firsthand that there are incredible memory capacities latent in all of us .	我第一次發現 , 在我們所有人身上有很棒的記憶能力 。
in the end , his experience echoes the reader’s: the deeper you go , the more you find .	終於 , 他的經驗是讀者:你越深 , 你越發現了 。
we're going to do it the oldfashioned american way , we're going to invent our way out , working together .	我們會這樣做 , 老式的美國人 , 我們會發明我們的方法 , 一起工作 。
we were confronted with the hierarchy of decisionmaking within religious establishments .	我們在宗教中與宗教基礎的決策 , 在宗教中 , 我們在宗教中被關聯 。
this is headed by drew endy and tom knight and a few other very , very bright individuals .	這是dw結束和mmmn的頭頭 , 很明亮的個體 。
and they would laugh at him because he didn't have the power of states , the power of any military or police .	他們會笑到他 , 因為他沒有國家的權力 , 任何軍隊或警察的力量 。
now , i could make a game called piecraft , where all you had to do was get a million pies or a thousand pies .	現在 , 我可以做一個遊戲叫做 「 飛機 」 的遊戲 , 你必須得到一千萬個原則 。
and so , if you think of cancer as a system , there's an input and an output and a state in the middle .	所以 , 如果你把癌症視為一個系統 , 有一種輸入和一個中間的狀態 。
