maybe you've thought about them , too .	或許你認為 , 太多了 。
so now we can see the tumor , but we're not showing this to the doctor yet .	我們可以看到腫瘤的腫瘤 , 但我們沒有給醫生 。
so audience , next time you're tempted to tell someone your goal , what will you say ?	觀眾 , 下次 , 你要告訴某個目標 , 你會說什麼 ?
you know it costs a lot of money and so on , but yes , it should not play it safe .	你知道 , 花費了很多錢 , 但 , 是的 。
that's part of sally struthers's famine campaign .	一部分是 , 中國的一部分 。
so , my kind of hero for this in the natural world are these tropical frogs .	所以 , 我對自然世界來說 , 我覺得這些趨勢是這些趨勢 。
how many people told him he couldn't do that , that he would die if he tried that ?	許多人告訴他他 , 他不會死了 , 那他會死 ?
and you might think that , you know , that's easy , sand is not ice cold .	你可能認為 , 你知道 , 很容易 。
and they're all praying to the mountain gods as they go into trance .	他們全都把山上帝的森林 , 她們走進信任 。
" my sister , who is pregnant , is bleeding . what should i do ?	「 我的姐妹 , 誰是懷孕 , 我應該做什麼 ?
right now , today , we have 2 . 3 million people in our jails and prisons .	今天 , 我們有2千萬人在我們的日本和監獄 。
it reads like a clock . it's called a " timepiece graph . "	它閱讀就像是 「 時間 」 , 它叫做 「 幸運 」 。
so again , a quick cartoon or sketch could be really good for that .	同樣 , 需要汽車或石油可以非常好 。
it was the first time in recorded history that this event passed without any casualties .	歷史上是歷史的第一次記錄的歷史 。
i'm going to talk about a failure of intuition that many of us suffer from .	我現在要談到很多人失敗的失敗
the next thing is focusing with a laser beam on those things we did not do well .	下一件事是 , 把這些東西放在我們所做的事 。
i stockpiled weapons for what i thought was an upcoming race war .	我很幸運的是 , 我覺得自己在想起的戰爭 。
i've got a friend named layla who was born and raised in ghana .	我有一位朋友名名名名字 , 出生 。
if i try to walk half a block , i might be bedridden for a week .	如果我試著走走一半小時 , 我可能被犯罪 。
obviously , over time i have a lot more confidence that it's going to be ok .	很顯然 , 我有許多信心 , 會很有信心 。
i went into the metal because it was a way of building a building that was a sculpture .	我走到河系 , 因為它是建築的建築物 。
it'll take a few years to prove it , experimentally , but i'm going to try .	幾年來 , 試驗一下 , 實驗實驗 , 但我要試著嘗試 。
and he said , " no , no , no . it was a very deliberate act . "	他說: 「 不 , 沒有 , 沒有 。 」
i'm blind in one eye and not terribly good in the other .	我在一個天氣中 , 不論是很棒的 。
ca: chris , thank you . absolutely fascinating . thank you for coming to ted .	克里斯:謝謝你 , 謝謝大家 。
now , all of this seems scary , and everybody in this room knows that it isn't .	所有這些看起來看起來看起來不可怕 , 每個房間都不知道 。
it's hard to put your hand up when the man is standing right here , but i see them .	它很難把手放在右邊的時候 , 我看到他們站在右邊 。
it just said , " reminds me of an ancient mix tape . "	這樣說: 「 醒來 , 醒我 。 」
but what a shame that it's not organized to help authors create movements .	但 , 它不是組織組織 , 不是組織組織創造者 。
but now with mobile technology , we can actually take our children outside into the natural world with their technology .	但現代科技的技術 , 我們能把孩子帶到自然的世界 。
so i'm trying to bridge this gap between this idea and this melody .	所以我試著把這個想法和這個想法與我一起分析 。
in fact , there is a text , and that has over a thousand uses of this first computer .	事實上 , 有一台xxx , 已經有一萬用電腦 。
so in baking we call it scaling weighing out the ingredients .	因此 , 我們稱它為 「 螢幕 」 。
we learned about the power of hunger strikes he did to reach his goals .	我們學到了 「 飢餓 」 的力量 。
anyone who thought that misinterprets the purpose of the interface .	任何人認為 , 錯誤的選擇是錯誤的選擇 。
most of us now that the " me decade " is well in the past now we actually do this .	大多數人現在所說: 「 過去的十年 。 」
i would guess many of you are thinking of skim , scan , reading quickly .	我猜你們有多少人在想技巧 , 準備好好了 。
because today , as we well know , truth and facts are under assault .	今天 , 我們知道 , 真是 , 事實是 , 如同我們知道的 。
the result was a deadly resurgence of drugresistant malaria .	結果是 , 毒品是藥物的證據 。
they go around looking for what it is , then we negotiate what they'll get paid .	他們在尋找什麼是 , 然後我們鄰居會做什麼事 。
and that might give you a hint as to what the future is going to hold for all of us .	未來可能給你一個愛的未來 。
so what you see here are controllable models of people i built from their internet photos .	所以你可以看到 , 我從網際網路上建立的能力 。
now here is what happened to this person who eventually became mayor of san francisco .	現在 , 發生了什麼事 , 可能變成舊金山 。
it turns out that these things don't have to hit the ground to do a lot of damage .	結果發現 , 這些事情並不需要在地震 。
i wanted to challenge the idea that design is but a tool to create function and beauty .	我想要挑戰設計設計的概念 , 是一個工具 。
they approve the merger and then spoiler alert ! they figure it out .	他們應用在商業上 , 然後花花了 !
and then , i'm looking for the upside ; i need a believable upside .	後來 , 我看著下面 , 我需要一個可靠的創新 。
i think right now the computers will be at the top and everything will be kind of going down and stuff .	我認為現在的電腦將會是最頂端的 , 所有東西都會降低 。
there are several reasons why this is interesting and one of them , of course , is time travel .	原因是 , 為什麼有趣 , 其中有趣 , 原因是 , 時間旅行 。
and if it had survived , the future of transportation would probably already be here .	如果它已經存活了 , 未來的未來可能已經存在了 。
it's a biodegradable material , it's super cheap , easy to work with .	它是生物學的材料 , 很容易工作 , 很容易工作 。
ep: they said they wanted somebody with whom they have companionship , economic support , children .	史:他們想他們想要和他們有競爭 , 經濟支持 , 孩子 。
