maybe you've thought about them , too .	也許你也想過他們 , 也是這樣 。
cities are the most extraordinary experiment in social engineering that we humans have ever come up with .	城市是社會工程工程的實驗 , 在社會工程中 , 城市是最不凡的實驗 。
and if you can do that , then you can begin changing fundamental aspects of humanity .	如果你能這樣做 , 你會開始改變人類的基本觀點 。
so in 2005 , i was a development executive at leonardo's production company .	所以在2005年 , 我是在巴西的研發公司 。
we're in every state now , and the problems in florida are different from the problems in new york .	現在 , 我們現在在佛羅州 , 佛羅州的問題是來自紐約 。
and i didn't just see myself carving down a mountain of powder , i could actually feel it .	我不僅看到我自己在座的山上 , 我可以感覺到它 。
and so this has been a real puzzle to me as a sort of scholar of human nature .	所以 , 這對我來說是人類大自然界的謎題 。
granted , some mother tongues might sound a little threatening to the average american .	奇怪的是 , 有些母親可能會聽起來很小的威脅 。
and i stood there in front of 200 of the most depressed people i've ever talked to .	我站在200位最憂鬱的人面前 , 最憂鬱的人面前 。
for the past 15 years , powerful communities have been connecting online , sparking off each other .	過去15年 , 強大的社區被連結在網路上 , 彼此之間 。
the only way that i would say it was a mistake is in that we didn't react to it .	我所說的唯一方法是 , 我們沒有反應 。
afrigator is an aggregator of african blogs that was developed in south africa .	農夫是南非的非洲部部部落 , 發展在南非 。
on the way there , we flew by earth and we took a few pictures to test our cameras .	順便說 , 我們把一些照片拿來測試我們的攝影機 。
remember when i told you the dragonfly had individual precise control of its wings ?	記住 , 當我告訴你們 , 蜻蜓有個人的預測控制控制 ?
imagine any other singer from that era over it singing the same old lyrics .	想像一下 , 從那時代的角度來看其他的手指 。
i'm sure it's got to do with rockets or it wouldn't be in that manual .	我確定 , 該是用火箭或火箭來做 。
the best salespeople at least once a week do activities with the goal of improvement .	最好的樣本 , 至少有一週 , 只要一個星期的活動 。
right here i'm adding a sine wave with four peaks and turning it on .	這裡我加上一個醫院 , 用四個音波 , 轉動它 。
you were saying that you were really embarrassed , because you're in love with a pirate ?	你說 , 你真的很尷尬 , 因為你愛上了豬的愛嗎 ?
they could provide feedback when platforms decide they want to roll out new changes .	他們能提供回饋 , 當平台決定他們想要走出新的改變時 。
okay . what i want you to do is i want you to tell me what the answer is to 23 times eight .	好 , 我希望你們知道答案是23次 。
and not a single soul in this area was being treated for aids or tuberculosis .	而不是在這個區域被用來治療或腫瘤 。
nr: it's not a whole lot . it fits in a small ziploc bag .	尼爾:這不是一個全部 。 它在一個小小的球場裡 。
the first is: " follow your doctor's instructions , take your medications . "	首先是: 「 追蹤你的醫生的建設 , 帶著你的藥物 。 」
can we physically colocate our people who are working in different buildings , different cities or even different countries today ?	我們能在不同的建築中工作的人 , 不同城市或現在都不同國家呢 ?
it can't be the end of the story , because life hasn't died off the face of the earth .	它無法成為故事的終點 , 因為生命沒有死於地球的臉 。
but the thing is that any one of those would require some effort and motivation .	但 , 事情是 , 那些會需要一些努力和動作 。
you see , there are a lot of factors that affect when and how well this technique will work .	你可以看到 , 有許多因素 , 影響到這些技術的影響 。
but that's very simplistic , so let's go down and look at tanzania .	但這非常簡單 , 所以我們來看看坦尚尼亞 。
since we took these first steps , the field of optogenetics has exploded .	既然我們拿出這些第一步 , 生物學的領域已經被探索 。
my own obsession with what i see as irrational divisions began as a child .	我自己的觀察和我所看到的 , 身為一個孩子 。
and we put this online kickstarter campaign , crowdfunding .	我們把這個網站放在網路技巧上 , 丟掉了 。
we are in the middle of a renaissance in artificial intelligence right now .	我們現在正處於人工智慧的中間 。
malawi has one of the highest rates of maternal and infant death in the world .	瑪拉有世界上最高的哺乳類死亡率之一 。
women in the workforce today are constantly told , " you can be anything you want now .	現今 , 婦女們常常被告知 , 「 你現在可以成為你想要的 。 」
but he wrote something where i think he did what i tried to do in this pyramid .	但他寫了一些我認為他在這個祈禱中做的事 。
it gained credibility from both the lebanese and the international community .	它從銀行和國際社區中收集了信任 。
now , as fulltime care partner and fulltime painter , i had my frustrations too .	現在 , 身為完整的職涯夥伴和完整的痛苦 。
so ask yourself: is this person ever going to drive at a steady 28 miles per hour ?	請問自己:這位人會在28英里車上駕駛28英里 ?
even though i left when i was only three years old , i really felt that africa was this big part of my life .	儘管我只有三歲的時候 , 我真的覺得非洲是我生命的一部分 。
that probably sounds preposterous , so i'm going to share with you how and when that will happen .	這聽起來可能是很棒的 , 所以我要跟各位分享 , 會發生什麼事 。
if your companions start to move quickly , you have to feel like you need to hurry up .	如果你的同理心開始移動 , 你必須感覺你需要傷害 。
and women share the same distribution as well , but actually , there's quite a big difference .	女性和女性分享相同的分配 , 但事實上 , 也有很大的差異 。
but what's really interesting about uber is it hasn't really adopted new power values .	但有趣的是 , 美國的自由價值是 , 不是很有意思的 。
on a dark and stormy night really ! it was the 10th of july , 1856 .	在黑暗的夜晚上 , 真的是十八666年 。
most of them the same no matter how deep you looked at them , like dora's mugshot .	大部分是你所看到的 , 最重要的是 , 像是 「 阿拉伯人 」 。
mt: it's a great idea ; it was a huge project . expensive , too .	馬:這是一個很棒的點子 , 這是個很棒的計畫 。
what she should have said is , " my lawyer will be calling you first thing in the morning .	她應該說: 「 我的律師會叫你在早上打電話給你第一件事 。
millions of my people , including me and my family , were displaced and homeless .	數百萬人 , 包括我和家人 , 包括我和家人 , 包括我和家人 。
a lincoln mkz would go from 37 , 000 dollars to 48 , 000 .	一名獅子會從三千八萬美金到4萬美金 。
in fact , he said it was 70 to 80 percent of how we actually take care of our bodies .	事實上 , 他說 , 這是70到80%的我們如何照顧我們的身體 。
