maybe you've thought about them , too .	也許你也想過 ,
we've built a crowd map , we've built ushahidi .	我們建立了一群清潔地圖 , 我們建立了哈拉 。
so i'm here to tell you a story of success from africa .	所以我在這裡告訴你們一個成功的故事 。
so i did actually a calculation , being in california .	我真的做了一個計算 , 在加州
two answers ? there may possibly be a third alternative .	兩個答案嗎 ? 可能是第三個方案 。
ultimately , that , i think , is what will make the change .	最終 , 我認為 , 我認為 , 會改變 。
no , it's the speed of urbanization that matters .	沒有 , 是城市化的速度 。
but we needed to do it , and we needed to use twitter also .	但我們需要這麼做 , 而且我們需要用wiwiwit 。
it wasn't luck , and it wasn't because it was us .	這不是幸運 , 而不是因為我們 。
and on other days , we would read together , we would read poetry .	另一天 , 我們會一起讀 , 我們會讀詩 。
it's also a massive saving of resources .	它也是大量的資源 。
i think this sentiment is particularly relevant to science education .	我認為這句話特別是科學 。
that's my brother malcolm there on the right .	這是我的兄弟 ,
today what we have is basically a brown carbon marketplace .	現今 , 我們基本上基本上是布朗市場 。
and there was no argument , because it's incentive .	根本沒有評論 , 因為它很有趣 。
so , i've witnessed the struggle firsthand .	所以 , 我最明確的掙扎
but next i would like to activate the streaming of the video .	下一個影片 , 我想要參與影片 。
the good teams stream it in a way that the players can use .	好的隊伍 , 玩家可以用 。
fund the infrastructure . fund the schools .	基礎建設 。
but loneliness is defined purely subjectively .	但失敗是絕對的 。
you know , most people are terrified of snakes .	你知道 , 大部分人都被逮捕 。
films can serve as a conveyor belt for hope .	電影可以被視為希望 。
this is out at whale camp , on the arctic ocean .	這是在鯨魚身上的海洋 。
our family becomes a pocket of revolutionary love .	我們的家庭成為革命的愛 。
so , unfolded it's about 300 linear feet .	所以 , 除了300公尺 。
but at the heart of this , is the offshore banking network .	但在這個心臟的心臟 。
so i ask these questions by way of a few generations of struggle .	所以我問了一些問題 。
" i write these stinking license , " which i do .	「 我寫了這些標籤 , 我做 。 」
chemists are trying to study the molecules to look at disease .	化學學家試著研究分子 。
but i knew my story wasn't over , that it couldn't be over .	但我知道我的故事並不過過 。
so we spent five weeks rebuilding the church .	所以我們花了五週的時間 ,
i'll take you back here to the galapagos islands .	我要回到加拉哥島 。
we've pulled all the personally identifiable information .	我們把所有個人的信息傳給資訊 。
rb: it's about 25 billion dollars now , in total .	rb:現在有25億美元 。
let's leave room for human intuition and human skills .	讓我們離開人類的直覺和人類的技能 。
maybe we shouldn't wait for the 10 or 15 years for this to happen .	也許我們不該等待10或15年 。
i choose poetry because it's so visceral .	我選擇詩 , 因為它是如此的 。
no , it's not , because he is not telling them what to do .	沒有 , 因為他沒有告訴他們做什麼 。
your speed is zero relative to your easy chair .	你的意思是 , 輕易的椅子 。
that's 80 percent of the people who need treatment in this area .	這是百分之八的人需要治療的治療 。
take a minute and think of yourself as the leader of a country .	一分鐘 , 認為自己作為一個國家的領導者 。
they don't take 30minute hot showers every morning .	他們每天都沒花30分鐘 。
first , lying online can be very dangerous , right ?	首先 , 線上很危險 , 對吧 ?
it can be pretty bothersome . when is rush hour exactly ?	真的很棒嗎 ? 當真真真誠 ?
so the most important thing is to get people to articulate their models .	所以最重要的是 , 能讓人們去藝術模式 。
repeated phrases are assembled into themes .	複製的圖像是把它們組成 。
but over the last decade , progress has stalled .	但過去幾十年 , 進步有壓力 。
fail to help , and we show we have no moral compass at all .	失敗 , 我們在所有方面都沒有道德競爭 。
and as soon as that happened , the birds started moving in .	一旦發生了 , 鳥開始移動 。
once you've made it , the installation is quite easy .	一旦你完成了 , 細菌很容易 。
to him , being paid would have meant being a mercenary .	為了他來說 , 巴黎一定有意義 。
regina was equally as brilliant , but active .	重點是很棒的 , 但演奏 。
people will continue and should continue to learn everything there is to know about something or other .	人們會繼續學習一切都必須知道其他東西 。
beyond that , i didn't see anyone for 10 weeks .	很快地 , 我沒看到任何人 。
my official opinion is that he does not look depressed .	我的意思是 , 他沒有憂鬱 。
it was a background star or galaxy , something like that .	它是背景的星星或銀河 , 像是這樣 。
and when i edit , those are the themes that i start with .	當我編輯時 , 那些是我從事開始的 。
and believe me , without my village , i wouldn't be here .	我相信 , 沒有我的村莊 , 我不會在這裡 。
congrats , cyril . great stuff . oh wow .	恭喜 , 很棒的東西 。
and fishermen ignored it until the late 1970s .	在1970年 , 漁民被忽略了 。
which separations were mixed up to make those pictures ?	這張照片被混合了嗎 ?
they said , you want to know who we are , you have to come experience us .	他們說 , 你想要知道誰 , 你必須經歷經驗 。
and everybody's a narrator , because everybody has a story to tell .	每個人都是個敘事 , 因為每個人都有機會告訴大家 。
and i'm sure ross can associate that with design .	我確定了設計 。
we want to know about what other people do we're interested in it .	我們想要知道我們對其他人的興趣 。
i didn't like to play them , i didn't like to watch them .	我不喜歡玩他們 , 我不喜歡看他們 。
there's no nutrients there that were used up long ago .	沒有足夠的營養 。
because we want 30 million years worth of fusion power for the earth .	因為地球上有30萬年的工業力量 。
and we use conversations with each other to learn how to have conversations with ourselves .	我們用彼此學習如何對話 。
i think kids are the best audience for serious literary fiction .	我認為孩子最擅長的方案 。
sixteen years later , you'd probably say the opposite .	六年後 , 你可能說 , 相反 。
not just for a month or for a quarter but for years .	不只是一個月或四年 。
now , as it turns out , this is not that alien of a problem .	結果發現 , 這不是一個問題 。
man 2: never had scientists been put under such pressure and demand .	男人2:從來沒有科學家把這些壓力放下來 。
they have about 220 , 000 subscribers on youtube .	他們有大約2萬個原則 。
are your assumptions valid and supported by facts ?	你是假設和支持事實嗎 ?
