maybe you've thought about them , too .	也許你也想過 。
but is there more that could be done for this corner of the labor market ?	但 , 實驗室市場的角色是否能做到嗎 ?
the " 1812 overture " isn't worth waking for .	「 1812年 」 不是值得浪費 。
another reason is that modern ag simply takes up a whole lot of land .	另一個原因是 , 現代農民只需要大量的土地 。
our children are growing up very quickly learning to read , learning to use machinery .	我們的孩子很快地學習閱讀 , 學習使用機器 。
do you remember when you used to beatbox me to sleep ?	你記得你曾經打敗我嗎 ?
as much energy as i put into them while making them , they never danced .	當我把它們放進去時 , 他們永遠不會跳舞 。
there are a couple three in the mornings in shakespeare .	每天早上有幾個三點 。
we can , because apparently , the code changes during your life .	因為我們很明顯地 , 在你的生命中 , 密碼改變了 。
they messed up and left just a stick of wire in there .	他們在上面留下一條線 。
i actually asked to visit mcgowan in the cmu .	我真的要求維吉斯坦 。
that will then become a reward for the lowerfrequency behavior .	那會變成低頻行為的獎勵 。
it was to be conquered and mastered like the earth herself .	它是有特殊的 , 像地球本身一樣 。
and , chris , if i could have you up here ? i have a tape measure .	克里斯 , 如果我可以在這裡嗎 ? 我有個標準測量 。
in 1990 , exports from china to the united states: 15 billion dollars .	1990年 , 從中國到美國:15億美元 。
thirdly , the stasi worked as a kind of public prosecutor .	第三 , 史塔西的工作是公共檢查員 。
when i gave up sugar for 30 days , day 31 looked like this .	我花了三十天 , 一天31看起來像這樣 。
30 , 000 , 300 , 000 , three million , 30 million , 300 million .	三萬三千萬、三千萬、三千萬 。
and a few moments later , we are beyond ed witten .	幾分鐘後 , 我們被送去了 。
but we can do this , and there are opportunities to make this work .	但我們能做到這一點 , 而且還有機會來做這個工作 。
yet , how many times have you heard a man ashamed about something like this ?	但是 , 你們聽過很多人對這樣的人感到羞愧嗎 ?
so she asked , " eat what ? do you want to eat ice cream ?	所以她問: 「 吃什麼 ? 你想吃冰淇淋 ?
now , in any case , animals are not going to grieve exactly like we do .	無論是 , 動物不會像我們一樣 。
so it only felt fitting that aiva would compose music for this moment .	所以 , 這一刻 , 大家都覺得這個活動會比較 。
" but coach , those people are really important and smart . "	「 教練 , 這些人非常重要和聰明 。 」
it will appear , certainly , in many more middle eastern stories .	很顯然 , 在許多中東的故事中間 。
as developers , we dream the different causes and then we program the different effects .	隨著發展者 , 我們夢想不同的因素 , 然後我們設計了不同的效果 。
and the actual goal of the institution goes to two through n .	機構的目標是通過全國的目標 。
today , i challenge you to help a young child experience multiculturalism .	今天 , 我挑戰你們能幫助一個年輕的孩子經歷多樣的文化 。
so for five minutes , nothing , and this is worse than being heckled .	所以 , 五分鐘 , 這比他更糟 。
we live in the right time , even if it doesn't always feel like it . "	我們活在正確的時刻 , 即使它不會像這樣 。 」
and help in this case didn't come from the outside , it actually came from within .	在這個案例中 , 並沒有來自外面 , 其實是來自內部 。
this remarkable story is a case study in the power of teaming .	這故事是團隊的一個例子 。
ws: last move pull it down , right and left , right and left .	威廉:最後移動 , 左右 , 左右左右 。
but if any of you people ask , " what actually goes up ? does anything go up ?	但如果你有人問: 「 到底是什麼 ?
brian skerry took this shot . thanks , brian .	布萊恩把這張照片拿來 。 謝 , 布萊恩 。
he said , " good artists copy . great artists steal . "	他說: 「 好藝術家 , 偉大的藝術家 。 」
we're building telescopes that are looking for the threat .	我們建造望遠鏡 , 尋找威脅 。
there are all sorts of things that are in it for the institution .	各式各樣的東西 。
and i think that's really what architecture is based on .	我認為建築是基礎的 。
and they have big cities , and the cities are all dependent on oil .	他們有大城市 , 城市都仰賴石油 。
it's called the trilliondollar stimulus package .	它叫做 「 三十億美金刺激 」 。
i don't always know why i take photographs of things .	我永遠不知道為什麼我拍攝 。
this is a view of the earth now , if we extract a lot of it .	這是地球的觀點 , 如果我們將它擴展很多 。
these clouds form in the region of mountains .	這些雲層形成在山上 。
we've built a crowd map , we've built ushahidi .	我們建造了一個群眾地圖 , 我們建造了我們hahidi 。
so i'm here to tell you a story of success from africa .	所以我來這裡告訴你們一個成功的故事 。
so i did actually a calculation , being in california .	所以我做了一個計算 , 在加州 。
two answers ? there may possibly be a third alternative .	兩個答案嗎 ? 可能是第三個替代方案
ultimately , that , i think , is what will make the change .	最終 , 我認為 , 這將會造成改變 。
no , it's the speed of urbanization that matters .	不 , 它是城市化的速度 。
but we needed to do it , and we needed to use twitter also .	但我們也需要這麼做 , 我們也需要使用推特 。
it wasn't luck , and it wasn't because it was us .	這並不幸運 , 並不是因為這是我們 。
and on other days , we would read together , we would read poetry .	另一天 , 我們會一起閱讀 , 我們會讀詩 。
it's also a massive saving of resources .	它也是個巨大的儲蓄 。
i think this sentiment is particularly relevant to science education .	我認為這句話特別和科學有關 。
that's my brother malcolm there on the right .	這是我的兄弟在右邊 。
today what we have is basically a brown carbon marketplace .	今天我們基本上有個棕色的碳市場 。
and there was no argument , because it's incentive .	沒有爭議 , 因為它是激勵力 。
so , i've witnessed the struggle firsthand .	我第一次看到掙扎 。
but next i would like to activate the streaming of the video .	但接下來我想要啟動影片的流動 。
the good teams stream it in a way that the players can use .	好的團隊把它當成玩家可以使用的方式 。
fund the infrastructure . fund the schools .	基礎建設 。
but loneliness is defined purely subjectively .	但孤獨的定義是非常嚴重的 。
you know , most people are terrified of snakes .	你們知道 , 大多數人都很害怕蛇 。
films can serve as a conveyor belt for hope .	電影可以儲存為希望的主題 。
this is out at whale camp , on the arctic ocean .	這是在鯨魚園 , 在北極海洋上 。
our family becomes a pocket of revolutionary love .	我們的家庭變成了革命愛的一口袋 。
so , unfolded it's about 300 linear feet .	所以 , 這大概是三百條線 。
